ensembl_gene_id	uniprot_gn_id	status
ENSG00000262874	K7EN44	unreviewed
ENSG00000183185	A8MPY1	reviewed
ENSG00000168067	Q12851	reviewed
ENSG00000168067	A0A024R567	unreviewed
ENSG00000168067	F2Z2B3	unreviewed
ENSG00000168067	C9JCU6	unreviewed
ENSG00000168067	F8WCP4	unreviewed
ENSG00000142512	Q96LC7	reviewed
ENSG00000142512	E9PKV9	unreviewed
ENSG00000142512	E9PL79	unreviewed
ENSG00000142512	E9PJA1	unreviewed
ENSG00000189046	Q6NS38	reviewed
ENSG00000189046	F5GZZ0	unreviewed
ENSG00000189046	F5H5X2	unreviewed
ENSG00000196578	Q9NZP5	reviewed
ENSG00000231192	A6NKK0	reviewed
ENSG00000231192	A0A126GW79	unreviewed
ENSG00000236032	A6NHG9	reviewed
ENSG00000233412	A6NDH6	reviewed
ENSG00000233412	A0A1X7SC13	unreviewed
ENSG00000076248	P13051	reviewed
ENSG00000076248	Q68DM5	unreviewed
ENSG00000076248	E5KTA5	unreviewed
ENSG00000076248	E5KTA6	unreviewed
ENSG00000076248	F5GYA2	unreviewed
ENSG00000230301	Q8NGV6	reviewed
ENSG00000230301	A0A126GW86	unreviewed
ENSG00000117410	Q99437	reviewed
ENSG00000117410	E9PNL3	unreviewed
ENSG00000117410	E9PMR1	unreviewed
ENSG00000117410	E9PKB6	unreviewed
ENSG00000117410	E9PNU0	unreviewed
ENSG00000197938	Q8NGV7	reviewed
ENSG00000197938	A0A2C9F2N2	unreviewed
ENSG00000196098	A6NMS3	reviewed
ENSG00000206536	A6NET4	reviewed
ENSG00000232382	Q8NHB7	reviewed
ENSG00000232382	A0A126GWC1	unreviewed
ENSG00000231861	Q8NHB8	reviewed
ENSG00000231861	A0A126GVB4	unreviewed
ENSG00000080822	Q9NY35	reviewed
ENSG00000080822	D6RCP3	unreviewed
ENSG00000080822	D6R9K1	unreviewed
ENSG00000080822	D6RDI6	unreviewed
ENSG00000080822	H0Y8T9	unreviewed
ENSG00000080822	D6RHU6	unreviewed
ENSG00000080822	D6R9S8	unreviewed
ENSG00000080822	D6RCE6	unreviewed
ENSG00000080822	D6RD48	unreviewed
ENSG00000080822	D6RIU2	unreviewed
ENSG00000080822	D6RA76	unreviewed
ENSG00000080822	D6RCR8	unreviewed
ENSG00000080822	D6RAZ7	unreviewed
ENSG00000080822	A0A0R4J2F2	unreviewed
ENSG00000080822	H0YA53	unreviewed
ENSG00000080822	D6RDP6	unreviewed
ENSG00000080822	D6RDY1	unreviewed
ENSG00000080822	D6RB31	unreviewed
ENSG00000080822	D6RFX6	unreviewed
ENSG00000080822	D6RC11	unreviewed
ENSG00000076555	O00763	reviewed
ENSG00000076555	S4R3S7	unreviewed
ENSG00000076555	F8W8T8	unreviewed
ENSG00000076555	F5H5C3	unreviewed
ENSG00000117411	O60909	reviewed
ENSG00000115561	Q9Y3E7	reviewed
ENSG00000159214	Q8N4L8	reviewed
ENSG00000159214	V9GYE2	unreviewed
ENSG00000159214	V9GYM6	unreviewed
ENSG00000159214	V9GYB9	unreviewed
ENSG00000159214	V9GY72	unreviewed
ENSG00000249884	A0A140T963	unreviewed
ENSG00000239305	O00237	reviewed
ENSG00000133895	O00255	reviewed
ENSG00000133895	Q9GZQ5	unreviewed
ENSG00000133895	E7EN32	unreviewed
ENSG00000133895	E7ENS2	unreviewed
ENSG00000133895	A0A5F9ZHS3	unreviewed
ENSG00000105366	Q9NYZ4	reviewed
ENSG00000105366	C9JT30	unreviewed
ENSG00000196517	P48067	reviewed
ENSG00000196517	B7Z3A9	unreviewed
ENSG00000196517	B7Z589	unreviewed
ENSG00000196517	E9PLM5	unreviewed
ENSG00000196517	J3KPA5	unreviewed
ENSG00000196517	E9PJ65	unreviewed
ENSG00000153561	Q9H871	reviewed
ENSG00000213822	A8MTB9	reviewed
ENSG00000254521	Q96PQ1	reviewed
ENSG00000254521	M0QYF3	unreviewed
ENSG00000153563	P01732	reviewed
ENSG00000153563	B8ZZZ4	unreviewed
ENSG00000105492	O43699	reviewed
ENSG00000105492	A0A024R4K4	unreviewed
ENSG00000172116	P10966	reviewed
ENSG00000172116	E9PD41	unreviewed
ENSG00000139445	Q96NZ1	reviewed
ENSG00000139445	A0A0C4DG65	unreviewed
ENSG00000174527	A0A140TA25	unreviewed
ENSG00000174527	S4R387	unreviewed
ENSG00000105497	Q9Y473	reviewed
ENSG00000105497	G3V1K8	unreviewed
ENSG00000105497	M0R013	unreviewed
ENSG00000105497	F5GZI7	unreviewed
ENSG00000105501	O15389	reviewed
ENSG00000110906	Q9H3F6	reviewed
ENSG00000110906	A0A024RBJ2	unreviewed
ENSG00000110906	B3KVY5	unreviewed
ENSG00000110906	F5H268	unreviewed
ENSG00000110906	S4R3L9	unreviewed
ENSG00000110906	F5GWA4	unreviewed
ENSG00000110906	F5H497	unreviewed
ENSG00000110906	F5GWK6	unreviewed
ENSG00000110906	S4R3Y7	unreviewed
ENSG00000110906	F8W8I7	unreviewed
ENSG00000110906	F5H6V0	unreviewed
ENSG00000110906	F5GY15	unreviewed
ENSG00000171219	Q6DT37	reviewed
ENSG00000154165	P49685	reviewed
ENSG00000154165	B6V9G9	unreviewed
ENSG00000171872	Q5JT82	reviewed
ENSG00000171872	A0A0U1RR65	unreviewed
ENSG00000080819	P36551	reviewed
ENSG00000080819	D6RER6	unreviewed
ENSG00000283039	A0A0U1RQI7	reviewed
ENSG00000187627	P0DJD0	reviewed
ENSG00000187627	F8VYC4	unreviewed
ENSG00000187627	A0A286YES2	unreviewed
ENSG00000187627	A0A286YEQ5	unreviewed
ENSG00000254415	Q08ET2	reviewed
ENSG00000182310	W5XKT8	reviewed
ENSG00000182310	A0A2R8Y8C0	unreviewed
ENSG00000110047	Q9H4M9	reviewed
ENSG00000110047	B2R5U3	unreviewed
ENSG00000110047	A0A024R571	unreviewed
ENSG00000110047	C9JC03	unreviewed
ENSG00000110047	C9JDQ8	unreviewed
ENSG00000110047	C9IZH1	unreviewed
ENSG00000110047	C9J2Z4	unreviewed
ENSG00000110047	C9JIJ3	unreviewed
ENSG00000178028	Q9NPF5	reviewed
ENSG00000178028	Q5TG40	unreviewed
ENSG00000178028	Q5TG39	unreviewed
ENSG00000178028	Q5TG36	unreviewed
ENSG00000178028	Q5TG38	unreviewed
ENSG00000178028	Q5TG37	unreviewed
ENSG00000064225	Q9Y274	reviewed
ENSG00000064225	F2Z2F4	unreviewed
ENSG00000064225	A0A087WXB8	unreviewed
ENSG00000064225	C9JWJ3	unreviewed
ENSG00000064225	F8WC98	unreviewed
ENSG00000064225	C9J0E2	unreviewed
ENSG00000064225	C9IZL6	unreviewed
ENSG00000064225	C9J480	unreviewed
ENSG00000064225	C9JWI9	unreviewed
ENSG00000064225	C9JMW7	unreviewed
ENSG00000064225	C9JXM2	unreviewed
ENSG00000064225	C9J9Y4	unreviewed
ENSG00000105509	Q92839	reviewed
ENSG00000105509	G3V1S7	unreviewed
ENSG00000105509	M0R2V0	unreviewed
ENSG00000105509	M0QXH4	unreviewed
ENSG00000183281	Q02325	reviewed
ENSG00000183281	F8WCD6	unreviewed
ENSG00000151148	Q7Z3V4	reviewed
ENSG00000151148	A0A024RBI2	unreviewed
ENSG00000151148	F5H6D6	unreviewed
ENSG00000151148	F5H5T5	unreviewed
ENSG00000151148	S4R3H8	unreviewed
ENSG00000171051	P21462	reviewed
ENSG00000171051	M0QZT0	unreviewed
ENSG00000171051	M0R315	unreviewed
ENSG00000171049	P25090	reviewed
ENSG00000171049	M0R222	unreviewed
ENSG00000171049	M0QZ89	unreviewed
ENSG00000171049	M0QXD3	unreviewed
ENSG00000171049	A0A024R4P3	unreviewed
ENSG00000187474	P25089	reviewed
ENSG00000187474	Q6L5J4	unreviewed
ENSG00000110046	Q2TAZ0	reviewed
ENSG00000161551	Q9BSK1	reviewed
ENSG00000161551	A0A024R4N6	unreviewed
ENSG00000161551	A0A1W2PPU1	unreviewed
ENSG00000161551	A0A1W2PRW0	unreviewed
ENSG00000161551	A0A1W2PS72	unreviewed
ENSG00000161551	A0A1W2PRB6	unreviewed
ENSG00000161551	A0A1W2PQ54	unreviewed
ENSG00000161551	A0A1W2PRX5	unreviewed
ENSG00000233999	A0A0C4DH90	unreviewed
ENSG00000117419	O43414	reviewed
ENSG00000117419	H0Y4B0	unreviewed
ENSG00000117419	A0A3B3IU35	unreviewed
ENSG00000117419	F6UGJ8	unreviewed
ENSG00000117419	F6QUN3	unreviewed
ENSG00000117419	A0A3B3ISV9	unreviewed
ENSG00000117419	A0A3B3ITJ5	unreviewed
ENSG00000068971	Q15173	reviewed
ENSG00000068971	A0A024R593	unreviewed
ENSG00000068971	E9PNY3	unreviewed
ENSG00000068971	E9PQN5	unreviewed
ENSG00000198093	Q9BS31	reviewed
ENSG00000198093	M0R1B1	unreviewed
ENSG00000198093	M0QYA0	unreviewed
ENSG00000198093	M0R098	unreviewed
ENSG00000198093	M0QX90	unreviewed
ENSG00000149735	Q96T91	reviewed
ENSG00000149735	A0A024R579	unreviewed
ENSG00000149735	E9PLQ0	unreviewed
ENSG00000176024	Q6PF04	reviewed
ENSG00000176024	M0R2C1	unreviewed
ENSG00000176024	M0QX19	unreviewed
ENSG00000168070	Q3KP22	reviewed
ENSG00000168070	E9PRZ4	unreviewed
ENSG00000187147	Q5VTB9	reviewed
ENSG00000187147	Q5TDE8	unreviewed
ENSG00000187147	U3KPZ6	unreviewed
ENSG00000187147	Q5TDE7	unreviewed
ENSG00000256683	Q9GZX5	reviewed
ENSG00000256683	M0QYT6	unreviewed
ENSG00000256683	M0QY52	unreviewed
ENSG00000256683	M0R1T8	unreviewed
ENSG00000256683	M0R017	unreviewed
ENSG00000057019	Q96PD2	reviewed
ENSG00000057019	C9JIW6	unreviewed
ENSG00000168062	Q8N1L9	reviewed
ENSG00000168062	B4DV37	unreviewed
ENSG00000168062	E9PJ73	unreviewed
ENSG00000125551	Q02325	reviewed
ENSG00000213465	P36404	reviewed
ENSG00000197619	Q8N8J6	reviewed
ENSG00000197619	M0QZR2	unreviewed
ENSG00000197619	M0R130	unreviewed
ENSG00000197619	M0QZZ4	unreviewed
ENSG00000197619	M0R0F8	unreviewed
ENSG00000197619	H9KV89	unreviewed
ENSG00000197619	A0A087X254	unreviewed
ENSG00000185304	P0DJD1	reviewed
ENSG00000185304	A0A1W2PNU4	unreviewed
ENSG00000273003	V9GYD0	unreviewed
ENSG00000110025	Q9NRS6	reviewed
ENSG00000110025	E9PK26	unreviewed
ENSG00000110025	E9PMW6	unreviewed
ENSG00000110025	E9PR81	unreviewed
ENSG00000110025	E9PNI5	unreviewed
ENSG00000142556	Q8N883	reviewed
ENSG00000142556	M0R1H2	unreviewed
ENSG00000142556	M0QYG4	unreviewed
ENSG00000144810	P27658	reviewed
ENSG00000144810	A0A087WZI0	unreviewed
ENSG00000144810	C9JTN9	unreviewed
ENSG00000126106	Q6P2H8	reviewed
ENSG00000126106	Q5TDE5	unreviewed
ENSG00000126106	Q5TDE2	unreviewed
ENSG00000126106	Q5TDE6	unreviewed
ENSG00000126106	Q5TDE3	unreviewed
ENSG00000126106	Q5TDE4	unreviewed
ENSG00000172086	Q9NPI7	reviewed
ENSG00000172086	A0A024R5P4	unreviewed
ENSG00000256087	O94892	reviewed
ENSG00000256087	M0QZ71	unreviewed
ENSG00000256087	M0R0E2	unreviewed
ENSG00000256087	M0R0H8	unreviewed
ENSG00000256087	M0R258	unreviewed
ENSG00000115593	Q8NB12	reviewed
ENSG00000115593	C9JUP3	unreviewed
ENSG00000115593	E9PHG3	unreviewed
ENSG00000184220	Q9BQ75	reviewed
ENSG00000184220	C9J384	unreviewed
ENSG00000184220	C9IY68	unreviewed
ENSG00000184220	F8WC72	unreviewed
ENSG00000198520	Q6PIY5	reviewed
ENSG00000198520	C9JCY2	unreviewed
ENSG00000198520	C9J579	unreviewed
ENSG00000198520	C9J477	unreviewed
ENSG00000198520	F8WDG2	unreviewed
ENSG00000198520	C9JA22	unreviewed
ENSG00000198520	A0A3B3IRJ1	unreviewed
ENSG00000197608	Q6ZN19	reviewed
ENSG00000197608	M0QYV6	unreviewed
ENSG00000168061	F8WC89	unreviewed
ENSG00000163586	P07148	reviewed
ENSG00000163586	Q6FGL7	unreviewed
ENSG00000163586	A8MW49	unreviewed
ENSG00000204611	Q08AN1	reviewed
ENSG00000204611	M0R0C2	unreviewed
ENSG00000204611	M0QXF0	unreviewed
ENSG00000204611	M0QYU5	unreviewed
ENSG00000168060	Q9UQQ1	reviewed
ENSG00000168060	E9PKW7	unreviewed
ENSG00000168060	H0YEI8	unreviewed
ENSG00000168060	E9PKG8	unreviewed
ENSG00000168060	C9JFW8	unreviewed
ENSG00000168060	E9PIU1	unreviewed
ENSG00000168060	H0YDS5	unreviewed
ENSG00000168060	E9PJQ1	unreviewed
ENSG00000168060	E9PRC7	unreviewed
ENSG00000168060	E9PKR0	unreviewed
ENSG00000168060	E9PII9	unreviewed
ENSG00000168060	E9PLR8	unreviewed
ENSG00000168386	Q4L180	reviewed
ENSG00000168386	H7C4M0	unreviewed
ENSG00000168386	C9JYJ6	unreviewed
ENSG00000144115	Q86YJ6	reviewed
ENSG00000144115	A8K0C1	unreviewed
ENSG00000144115	C9JU10	unreviewed
ENSG00000144115	C9J3J1	unreviewed
ENSG00000196267	Q6ZNA1	reviewed
ENSG00000196267	M0R1N4	unreviewed
ENSG00000196267	M0QYS4	unreviewed
ENSG00000196267	A0A0A0MR57	unreviewed
ENSG00000196267	M0QZ88	unreviewed
ENSG00000105568	P30153	reviewed
ENSG00000105568	A8K7B7	unreviewed
ENSG00000105568	M0QXG4	unreviewed
ENSG00000105568	B3KQV6	unreviewed
ENSG00000105568	M0R0K6	unreviewed
ENSG00000105568	C9J9C1	unreviewed
ENSG00000142945	Q99661	reviewed
ENSG00000142945	Q5JR89	unreviewed
ENSG00000142945	Q5JR91	unreviewed
ENSG00000139428	Q96EY8	reviewed
ENSG00000139428	F5H4Z7	unreviewed
ENSG00000139428	S4R3P5	unreviewed
ENSG00000139428	S4R3Z1	unreviewed
ENSG00000139428	A0A087X114	unreviewed
ENSG00000139428	F5H079	unreviewed
ENSG00000139428	F5H0C1	unreviewed
ENSG00000036054	Q9NUY8	reviewed
ENSG00000036054	E9PGE5	unreviewed
ENSG00000036054	C9IZ32	unreviewed
ENSG00000036054	C9JAM5	unreviewed
ENSG00000214336	A8MTJ6	reviewed
ENSG00000172073	Q96LM6	reviewed
ENSG00000172071	Q9NZJ5	reviewed
ENSG00000172071	A0A494C186	unreviewed
ENSG00000196214	Q5HY98	reviewed
ENSG00000196214	G3XAE0	unreviewed
ENSG00000196214	A0A0B4J2B2	unreviewed
ENSG00000196214	M0R2P3	unreviewed
ENSG00000196214	M0R2R1	unreviewed
ENSG00000196214	M0R139	unreviewed
ENSG00000196214	M0QXI4	unreviewed
ENSG00000196214	M0R1P9	unreviewed
ENSG00000110921	Q03426	reviewed
ENSG00000110921	B2RDU6	unreviewed
ENSG00000110921	F5H163	unreviewed
ENSG00000110921	A0A0B4J236	unreviewed
ENSG00000110921	F5H8H2	unreviewed
ENSG00000110921	F5GXC0	unreviewed
ENSG00000110921	A0A1W2PS16	unreviewed
ENSG00000110921	F5H368	unreviewed
ENSG00000110921	F5H092	unreviewed
ENSG00000146670	Q96FF9	reviewed
ENSG00000146670	A0A024R5D6	unreviewed
ENSG00000146670	B5MBX0	unreviewed
ENSG00000146670	H0YCT9	unreviewed
ENSG00000198464	Q8WV37	reviewed
ENSG00000198464	M0R367	unreviewed
ENSG00000198464	C9IZQ0	unreviewed
ENSG00000198464	F8WEZ9	unreviewed
ENSG00000114021	Q9NQR4	reviewed
ENSG00000114021	F8WF58	unreviewed
ENSG00000114021	F8WF70	unreviewed
ENSG00000114021	V9HW91	unreviewed
ENSG00000167554	Q8N9Z0	reviewed
ENSG00000167554	M0QYM6	unreviewed
ENSG00000162300	O95159	reviewed
ENSG00000162300	E9PJX1	unreviewed
ENSG00000162300	E9PQ47	unreviewed
ENSG00000162300	E9PJ47	unreviewed
ENSG00000162300	E9PNY1	unreviewed
ENSG00000162300	A0A024R576	unreviewed
ENSG00000162300	E9PMQ3	unreviewed
ENSG00000162300	E9PQA5	unreviewed
ENSG00000142937	P62241	reviewed
ENSG00000142937	Q5JR94	unreviewed
ENSG00000142937	Q5JR95	unreviewed
ENSG00000221923	Q6PDB4	reviewed
ENSG00000221923	F5H026	unreviewed
ENSG00000221923	M0R0M5	unreviewed
ENSG00000153574	P49247	reviewed
ENSG00000154174	O94826	reviewed
ENSG00000142959	Q8NFU0	reviewed
ENSG00000187066	E9PQX1	reviewed
ENSG00000187066	E9PME8	unreviewed
ENSG00000187066	A0A096LNV8	unreviewed
ENSG00000187066	H0YEQ3	unreviewed
ENSG00000167555	Q3MIS6	reviewed
ENSG00000167555	C9K0H2	unreviewed
ENSG00000167555	M0QZG9	unreviewed
ENSG00000167555	M0QXZ2	unreviewed
ENSG00000167555	F8WAL3	unreviewed
ENSG00000206535	A1A4G5	reviewed
ENSG00000206535	F8WF60	unreviewed
ENSG00000206535	C9J587	unreviewed
ENSG00000173846	Q9H4B4	reviewed
ENSG00000181458	Q9NWC5	reviewed
ENSG00000181458	J3KQ06	unreviewed
ENSG00000181458	C9J9Z5	unreviewed
ENSG00000149823	Q9UID3	reviewed
ENSG00000149823	E9PQN6	unreviewed
ENSG00000149823	H0YCB7	unreviewed
ENSG00000149823	E9PKE5	unreviewed
ENSG00000149823	E9PJ36	unreviewed
ENSG00000149823	E9PKX7	unreviewed
ENSG00000149823	E9PRV0	unreviewed
ENSG00000149823	E9PMB6	unreviewed
ENSG00000149823	E9PQD5	unreviewed
ENSG00000149823	A0A1W2PQZ2	unreviewed
ENSG00000144820	Q96K78	reviewed
ENSG00000144820	E9PHI0	unreviewed
ENSG00000198633	Q76KX8	reviewed
ENSG00000198633	Q1T7F6	unreviewed
ENSG00000198633	Q1T7F5	unreviewed
ENSG00000211598	P06312	reviewed
ENSG00000139438	Q5U5X8	reviewed
ENSG00000139438	A0A024RBN3	unreviewed
ENSG00000188396	Q5JR98	reviewed
ENSG00000211599	P06315	reviewed
ENSG00000222009	C9JJ37	reviewed
ENSG00000222009	A0A0A0MSF5	unreviewed
ENSG00000258405	Q96N58	reviewed
ENSG00000258405	M0QZV4	unreviewed
ENSG00000243466	P01602	reviewed
ENSG00000239855	A0A0C4DH72	reviewed
ENSG00000243063	A0A075B6H7	reviewed
ENSG00000111199	Q9HBA0	reviewed
ENSG00000111199	F5H6Q4	unreviewed
ENSG00000240671	A0A0C4DH67	reviewed
ENSG00000241755	A0A0C4DH69	reviewed
ENSG00000198482	Q8N4W9	reviewed
ENSG00000198482	C9JVX0	unreviewed
ENSG00000198482	C9IZE3	unreviewed
ENSG00000198482	C9J0J5	unreviewed
ENSG00000198482	C9J871	unreviewed
ENSG00000241351	P04433	reviewed
ENSG00000117425	Q9Y6C5	reviewed
ENSG00000243290	A0A0C4DH73	reviewed
ENSG00000114354	Q92734	reviewed
ENSG00000244437	P01624	reviewed
ENSG00000240864	P04430	reviewed
ENSG00000240382	P01599	reviewed
ENSG00000167562	Q9NV72	reviewed
ENSG00000167562	Q7Z749	unreviewed
ENSG00000167562	M0R085	unreviewed
ENSG00000167562	M0R327	unreviewed
ENSG00000239951	P01619	reviewed
ENSG00000149809	O76062	reviewed
ENSG00000149809	A0A024R577	unreviewed
ENSG00000149809	E9PS18	unreviewed
ENSG00000149809	E9PLS9	unreviewed
ENSG00000149809	E9PLI3	unreviewed
ENSG00000149809	E9PS09	unreviewed
ENSG00000149809	E9PRQ1	unreviewed
ENSG00000149809	H0YCI8	unreviewed
ENSG00000149809	E9PP79	unreviewed
ENSG00000149809	E9PK81	unreviewed
ENSG00000149809	E9PQ50	unreviewed
ENSG00000149809	E9PLL1	unreviewed
ENSG00000149809	E9PQZ7	unreviewed
ENSG00000211611	A0A0C4DH24	reviewed
ENSG00000241294	A0A0C4DH68	reviewed
ENSG00000070785	Q9NR50	reviewed
ENSG00000070785	A0A0D9SEN0	unreviewed
ENSG00000244575	A0A075B6S5	reviewed
ENSG00000244116	A0A075B6P5	reviewed
ENSG00000243238	P06310	reviewed
ENSG00000242076	P01594	reviewed
ENSG00000242076	A0A2Q2TTZ9	unreviewed
ENSG00000167766	P51522	reviewed
ENSG00000167766	A0A024R4L3	unreviewed
ENSG00000167766	L0R8M2	unreviewed
ENSG00000167766	M0R3A5	unreviewed
ENSG00000167766	M0R1T0	unreviewed
ENSG00000167766	M0R0P3	unreviewed
ENSG00000167766	M0R099	unreviewed
ENSG00000167766	M0R183	unreviewed
ENSG00000167766	M0QXM0	unreviewed
ENSG00000167766	M0R287	unreviewed
ENSG00000239862	A0A075B6S9	reviewed
ENSG00000242371	P01597	reviewed
ENSG00000273962	A0A087X0Q4	unreviewed
ENSG00000251039	A0A087X0Q4	unreviewed
ENSG00000251546	P04432	reviewed
ENSG00000126107	Q5T447	reviewed
ENSG00000250036	P0DSN7	reviewed
ENSG00000239975	P01593	reviewed
ENSG00000239975	A0A2Q2TTZ9	unreviewed
ENSG00000213020	Q8N823	reviewed
ENSG00000213020	M0QYZ5	unreviewed
ENSG00000213020	M0R1T1	unreviewed
ENSG00000213020	M0QYR0	unreviewed
ENSG00000213020	M0QXQ6	unreviewed
ENSG00000213020	M0QXE4	unreviewed
ENSG00000213020	A0A1W2PQH1	unreviewed
ENSG00000213020	M0R2W3	unreviewed
ENSG00000239571	A0A075B6S6	reviewed
ENSG00000243264	A0A075B6S2	reviewed
ENSG00000243264	A0A5H1ZRS9	unreviewed
ENSG00000242534	P01615	reviewed
ENSG00000242534	A0A5H1ZRS2	unreviewed
ENSG00000211623	A0A0A0MRZ7	reviewed
ENSG00000241566	A0A075B6R9	reviewed
ENSG00000225523	A0A0A0MT36	reviewed
ENSG00000211625	A0A0C4DH25	reviewed
ENSG00000211626	A0A0C4DH26	reviewed
ENSG00000242766	A0A075B6S4	reviewed
ENSG00000241244	P01601	reviewed
ENSG00000224041	A0A087WSY6	reviewed
ENSG00000276566	P0DP09	reviewed
ENSG00000276566	A0A0B4J2D9	reviewed
ENSG00000278857	P01611	reviewed
ENSG00000126088	P06132	reviewed
ENSG00000126088	A0A494BZY8	unreviewed
ENSG00000126088	A0A494C0Q8	unreviewed
ENSG00000126088	A0A494C1D8	unreviewed
ENSG00000126088	Q5T446	unreviewed
ENSG00000126088	A0A1B0GVZ4	unreviewed
ENSG00000126088	A0A1B0GVN9	unreviewed
ENSG00000126088	A0A494C085	unreviewed
ENSG00000126088	A0A494C0S8	unreviewed
ENSG00000126088	A0A494C0P4	unreviewed
ENSG00000126088	A0A494C007	unreviewed
ENSG00000126088	A0A494C1T3	unreviewed
ENSG00000126088	A0A494BZV1	unreviewed
ENSG00000211632	A0A0A0MRZ8	reviewed
ENSG00000189190	Q6ZNG1	reviewed
ENSG00000189190	A0A3B3IT03	unreviewed
ENSG00000189190	A0A3B3ITH4	unreviewed
ENSG00000189190	A0A3B3ITY9	unreviewed
ENSG00000211633	A0A075B6H8	reviewed
ENSG00000242580	A0A0B4J1Z2	reviewed
ENSG00000239819	A0A087WSZ0	reviewed
ENSG00000228325	A0A0C4DH55	reviewed
ENSG00000198538	P17035	reviewed
ENSG00000198538	M0QXU3	unreviewed
ENSG00000198538	M0R0U4	unreviewed
ENSG00000198538	F8WBV3	unreviewed
ENSG00000198538	C9K0H3	unreviewed
ENSG00000204604	Q5VIY5	reviewed
ENSG00000204604	M0QYC0	unreviewed
ENSG00000204604	A0A0A0MS71	unreviewed
ENSG00000204604	M0QYE7	unreviewed
ENSG00000204604	M0R171	unreviewed
ENSG00000204604	M0QZR5	unreviewed
ENSG00000182986	A2RRD8	reviewed
ENSG00000182986	M0R0Z8	unreviewed
ENSG00000182986	M0QZA2	unreviewed
ENSG00000182986	M0QX96	unreviewed
ENSG00000182986	M0R1K6	unreviewed
ENSG00000182986	M0R2L4	unreviewed
ENSG00000174276	Q9UHR6	reviewed
ENSG00000174276	E9PQB8	unreviewed
ENSG00000149806	E9PMS9	unreviewed
ENSG00000149806	J3KN89	unreviewed
ENSG00000149806	E9PM49	unreviewed
ENSG00000149806	E9PR30	unreviewed
ENSG00000259916	A0A075B734	unreviewed
ENSG00000213793	P0CJ79	reviewed
ENSG00000221874	A0A0X1KG74	unreviewed
ENSG00000180257	Q0VGE8	reviewed
ENSG00000180257	M0QZX7	unreviewed
ENSG00000180257	F5GXJ3	unreviewed
ENSG00000180257	M0R0G1	unreviewed
ENSG00000180257	A0A024R4J0	unreviewed
ENSG00000180257	M0QY99	unreviewed
ENSG00000180257	I3L0H5	unreviewed
ENSG00000163060	Q8WW24	reviewed
ENSG00000163060	A0A384MEB7	unreviewed
ENSG00000162415	Q9P217	reviewed
ENSG00000162298	Q86TM6	reviewed
ENSG00000162298	E9PK19	unreviewed
ENSG00000162298	E9PN88	unreviewed
ENSG00000162298	E9PMA1	unreviewed
ENSG00000186603	Q96IR7	reviewed
ENSG00000269526	B6SEH8	reviewed
ENSG00000269526	M9QQA5	unreviewed
ENSG00000268964	B6SEH9	reviewed
ENSG00000268964	M9QSX5	unreviewed
ENSG00000139433	Q9NZD2	reviewed
ENSG00000139433	F5GZ49	unreviewed
ENSG00000139433	F5H0U5	unreviewed
ENSG00000139433	A0A024RBI7	unreviewed
ENSG00000172005	P21145	reviewed
ENSG00000172005	A0A024RE19	unreviewed
ENSG00000170949	Q9HCG1	reviewed
ENSG00000170949	A0A024R4Q2	unreviewed
ENSG00000170949	M0QZI7	unreviewed
ENSG00000170949	M0QXU9	unreviewed
ENSG00000170949	M0QZ49	unreviewed
ENSG00000154175	H0YEA0	unreviewed
ENSG00000154175	H7C524	unreviewed
ENSG00000154175	H0YDN0	unreviewed
ENSG00000139437	Q9BT92	reviewed
ENSG00000139437	A0A024RBM9	unreviewed
ENSG00000139437	F5GWH6	unreviewed
ENSG00000144029	P82675	reviewed
ENSG00000170954	M0R2I1	unreviewed
ENSG00000170954	M0QX59	unreviewed
ENSG00000170954	M0R1N1	unreviewed
ENSG00000170954	M0R2T6	unreviewed
ENSG00000170954	M0R358	unreviewed
ENSG00000170954	M0R0R1	unreviewed
ENSG00000170954	M0QZ38	unreviewed
ENSG00000170954	M0QXZ4	unreviewed
ENSG00000170954	M0R0D9	unreviewed
ENSG00000170954	M0R191	unreviewed
ENSG00000170954	M0QZA6	unreviewed
ENSG00000144026	Q96K75	reviewed
ENSG00000144026	C9K038	unreviewed
ENSG00000139436	Q14161	reviewed
ENSG00000139436	Q6FI58	unreviewed
ENSG00000139436	F8VXI9	unreviewed
ENSG00000139436	R4GNG3	unreviewed
ENSG00000139436	F8WAK2	unreviewed
ENSG00000139436	F8W822	unreviewed
ENSG00000275111	Q9BSG1	reviewed
ENSG00000275111	Q68CY6	unreviewed
ENSG00000275111	A0A087WYR5	unreviewed
ENSG00000149792	Q13405	reviewed
ENSG00000149792	E9PI78	unreviewed
ENSG00000149792	E9PNF1	unreviewed
ENSG00000149792	E9PRD2	unreviewed
ENSG00000149792	A0A024R578	unreviewed
ENSG00000197937	Q96SE7	reviewed
ENSG00000197937	M0QZE2	unreviewed
ENSG00000197937	M0QXR8	unreviewed
ENSG00000197937	M0R1E9	unreviewed
ENSG00000197937	A0A024R4L7	unreviewed
ENSG00000197937	M0QZJ6	unreviewed
ENSG00000132781	Q9UIF7	reviewed
ENSG00000132781	E5KP27	unreviewed
ENSG00000132781	E9PIW5	unreviewed
ENSG00000132781	E9PNY0	unreviewed
ENSG00000132781	E5KP26	unreviewed
ENSG00000132781	E9PI11	unreviewed
ENSG00000132781	E5KP28	unreviewed
ENSG00000132781	E9PLT4	unreviewed
