ensembl_gene_id	uniprot_gn_id	N.gly	O.gly	signal.peptide
ENSG00000094755	E5RGF7	NA	NA	TRUE
ENSG00000094755	E5RHF6	NA	NA	TRUE
ENSG00000159917	Q14590	NA	NA	FALSE
ENSG00000159917	K7EL19	NA	NA	FALSE
ENSG00000159917	K7ESF8	NA	NA	FALSE
ENSG00000159917	K7ES94	NA	NA	FALSE
ENSG00000159917	K7EKI9	NA	NA	FALSE
ENSG00000124391	Q9P0M4	NA	NA	TRUE
ENSG00000134668	Q6ZMY3	NA	NA	FALSE
ENSG00000134668	E9PKC3	NA	NA	FALSE
ENSG00000134668	E9PMX0	NA	NA	FALSE
ENSG00000134668	E9PPM7	NA	NA	FALSE
ENSG00000243667	Q96MX6	NA	NA	FALSE
ENSG00000243667	Q8ND98	NA	NA	FALSE
ENSG00000051523	P13498	NA	NA	FALSE
ENSG00000051523	H3BR52	NA	NA	FALSE
ENSG00000051523	H3BPX1	NA	NA	FALSE
ENSG00000051523	H3BT77	NA	NA	FALSE
ENSG00000051523	H3BNP7	NA	NA	FALSE
ENSG00000159915	A6NK53	NA	NA	FALSE
ENSG00000159915	K7EN46	NA	NA	FALSE
ENSG00000159915	K7EJE5	NA	NA	FALSE
ENSG00000159915	K7EJT0	NA	NA	FALSE
ENSG00000159915	K7ER86	NA	NA	FALSE
ENSG00000167508	P53602	NA	NA	FALSE
ENSG00000167508	H3BQ47	NA	NA	FALSE
ENSG00000167508	H3BRZ1	NA	NA	FALSE
ENSG00000167508	H3BVC4	NA	NA	FALSE
ENSG00000167508	H3BP35	NA	NA	FALSE
ENSG00000204764	Q9H2T7	NA	NA	FALSE
ENSG00000204764	Q8IVM9	NA	NA	FALSE
ENSG00000204764	Q546R4	NA	NA	FALSE
ENSG00000204764	E5RHX1	NA	NA	FALSE
ENSG00000133858	O60293	NA	NA	FALSE
ENSG00000133858	G3V1X1	NA	NA	FALSE
ENSG00000115946	Q9NRX1	NA	NA	FALSE
ENSG00000115946	F8WBJ6	NA	NA	FALSE
ENSG00000106462	Q15910	0	1	FALSE
ENSG00000106462	S4S3R8	NA	NA	FALSE
ENSG00000106462	G3XAL2	NA	NA	FALSE
ENSG00000106462	A0A090N8E9	NA	NA	FALSE
ENSG00000106462	E9PDH6	NA	NA	FALSE
ENSG00000062370	Q9UJU3	NA	NA	FALSE
ENSG00000062370	K7EQV5	NA	NA	FALSE
ENSG00000062370	K7EN57	NA	NA	FALSE
ENSG00000062370	K7ENS0	NA	NA	FALSE
ENSG00000062370	K7EIR6	NA	NA	FALSE
ENSG00000221823	P63098	NA	NA	FALSE
ENSG00000221823	F6U1T9	NA	NA	FALSE
ENSG00000221823	D3YTA9	NA	NA	FALSE
ENSG00000119865	Q96F85	NA	NA	FALSE
ENSG00000119865	B8ZZB8	NA	NA	FALSE
ENSG00000267508	K7EIK6	NA	NA	FALSE
ENSG00000267508	K7EQE9	NA	NA	FALSE
ENSG00000267508	K7ERT5	NA	NA	FALSE
ENSG00000173451	Q9H0W7	NA	NA	FALSE
ENSG00000173451	F8VW94	NA	NA	FALSE
ENSG00000173451	F8VYP5	NA	NA	FALSE
ENSG00000173451	F8W1B8	NA	NA	FALSE
ENSG00000185669	Q3KNW1	NA	NA	FALSE
ENSG00000115956	P08567	NA	NA	FALSE
ENSG00000139291	Q96HH6	NA	NA	FALSE
ENSG00000139291	A0A024RBE1	NA	NA	FALSE
ENSG00000139291	A0A024RBA1	NA	NA	FALSE
ENSG00000139291	H0YIS8	NA	NA	TRUE
ENSG00000139291	F8VS20	NA	NA	FALSE
ENSG00000139291	F8VRE8	NA	NA	FALSE
ENSG00000184007	Q12974	NA	NA	FALSE
ENSG00000184007	E9PML8	NA	NA	FALSE
ENSG00000184007	E9PJC0	NA	NA	FALSE
ENSG00000184007	E9PMY3	NA	NA	FALSE
ENSG00000184007	E9PRR9	NA	NA	FALSE
ENSG00000184007	E9PL34	NA	NA	FALSE
ENSG00000158717	Q96A37	NA	NA	FALSE
ENSG00000158717	H3BPZ9	NA	NA	FALSE
ENSG00000158717	H3BTX7	NA	NA	FALSE
ENSG00000278318	A0A087WVZ7	NA	NA	FALSE
ENSG00000278318	A0A087X068	NA	NA	FALSE
ENSG00000080371	Q9UL25	NA	NA	FALSE
ENSG00000080371	A0A024RBA9	NA	NA	FALSE
ENSG00000204923	Q5FWF7	NA	NA	FALSE
ENSG00000169621	Q8IW19	NA	NA	FALSE
ENSG00000169621	F8WET0	NA	NA	FALSE
ENSG00000169621	E9PRH6	NA	NA	FALSE
ENSG00000167384	K7ES30	NA	NA	FALSE
ENSG00000167384	K7EMI5	NA	NA	FALSE
ENSG00000167384	G5E9B8	NA	NA	FALSE
ENSG00000167384	K7EQP0	NA	NA	FALSE
ENSG00000167384	A0A0A0MP75	NA	NA	FALSE
ENSG00000174177	Q2VPK5	NA	NA	FALSE
ENSG00000174177	H3BPG4	NA	NA	FALSE
ENSG00000174177	H3BNU5	NA	NA	FALSE
ENSG00000174177	H3BNM3	NA	NA	FALSE
ENSG00000174177	H3BSW6	NA	NA	FALSE
ENSG00000121774	Q07666	NA	NA	FALSE
ENSG00000169618	Q8TCW9	3	0	FALSE
ENSG00000121749	Q8TC07	NA	NA	FALSE
ENSG00000121749	F8WAX5	NA	NA	FALSE
ENSG00000121749	F8WCB5	NA	NA	FALSE
ENSG00000121749	F8WF35	NA	NA	FALSE
ENSG00000121749	F8VV61	NA	NA	FALSE
ENSG00000121749	C9JA93	NA	NA	FALSE
ENSG00000121749	F8WDJ1	NA	NA	FALSE
ENSG00000163219	B7Z8K7	NA	NA	FALSE
ENSG00000163219	V9HWC8	NA	NA	FALSE
ENSG00000163219	C9JB56	NA	NA	FALSE
ENSG00000163219	F8WDF6	NA	NA	FALSE
ENSG00000163219	F8WAV9	NA	NA	FALSE
ENSG00000121775	Q9GZU3	1	0	FALSE
ENSG00000121775	F8WB89	NA	NA	FALSE
ENSG00000121775	Q5VVU5	NA	NA	FALSE
ENSG00000155660	P13667	NA	NA	TRUE
ENSG00000155660	A0A090N8Y2	NA	NA	TRUE
ENSG00000155660	A0A499FI48	NA	NA	TRUE
ENSG00000155660	C9JMN9	NA	NA	TRUE
ENSG00000273777	Q6UY09	7	0	TRUE
ENSG00000273777	A0A087X0T2	NA	NA	TRUE
ENSG00000164438	O43711	NA	NA	FALSE
ENSG00000197362	Q8N393	NA	NA	FALSE
ENSG00000197362	H7BXP3	NA	NA	FALSE
ENSG00000204947	Q6IV72	NA	NA	FALSE
ENSG00000204947	C9JNW7	NA	NA	FALSE
ENSG00000204947	A0A090N7U3	NA	NA	FALSE
ENSG00000181163	P06748	NA	NA	FALSE
ENSG00000181163	A0A0S2Z4G7	NA	NA	FALSE
ENSG00000181163	A0A0S2Z491	NA	NA	FALSE
ENSG00000181163	E5RGW4	NA	NA	FALSE
ENSG00000025800	O60684	NA	NA	FALSE
ENSG00000025800	Q5TFJ7	NA	NA	FALSE
ENSG00000025800	S4R3E5	NA	NA	FALSE
ENSG00000103335	Q92508	2	0	FALSE
ENSG00000103335	H7C2J5	NA	NA	FALSE
ENSG00000103335	E7EUT2	NA	NA	FALSE
ENSG00000197024	Q8TD17	NA	NA	FALSE
ENSG00000197024	A0A090N7S8	NA	NA	FALSE
ENSG00000197024	A0A090N8F2	NA	NA	FALSE
ENSG00000170265	Q9UDV7	NA	NA	FALSE
ENSG00000170265	A0A090N8Y3	NA	NA	FALSE
ENSG00000163217	O95393	2	0	TRUE
ENSG00000216588	A1L1A6	1	0	FALSE
ENSG00000216588	K7EL25	NA	NA	FALSE
ENSG00000084652	P40222	NA	NA	FALSE
ENSG00000183607	Q86XP6	NA	NA	TRUE
ENSG00000183607	E5RHQ8	NA	NA	TRUE
ENSG00000170260	Q9UDV6	NA	NA	FALSE
ENSG00000170260	F2Z3G9	NA	NA	FALSE
ENSG00000170260	A0A090N8N3	NA	NA	FALSE
ENSG00000204946	Q6ZMS7	NA	NA	FALSE
ENSG00000169605	Q9NS71	NA	NA	TRUE
ENSG00000169605	Q53YU7	NA	NA	TRUE
ENSG00000073008	A0A0C4DG49	NA	NA	TRUE
ENSG00000073008	A0A0A0MSA9	NA	NA	TRUE
ENSG00000073008	F8W7D4	NA	NA	TRUE
ENSG00000139287	Q8IWU9	NA	NA	FALSE
ENSG00000160050	Q9BUN5	NA	NA	FALSE
ENSG00000160050	E9PM81	NA	NA	FALSE
ENSG00000160050	E9PM03	NA	NA	FALSE
ENSG00000167513	Q9H211	NA	NA	FALSE
ENSG00000072657	Q9UKU6	12	0	FALSE
ENSG00000196453	Q9ULD5	NA	NA	FALSE
ENSG00000160051	Q4KMZ1	NA	NA	FALSE
ENSG00000181220	Q6NUN9	NA	NA	FALSE
ENSG00000181220	C9JNZ9	NA	NA	FALSE
ENSG00000181220	A0A2R8YDQ5	NA	NA	FALSE
ENSG00000222046	A2VCK2	NA	NA	FALSE
ENSG00000186567	Q7Z692	1	0	TRUE
ENSG00000186567	K7EK61	NA	NA	TRUE
ENSG00000186567	A0A087WWX9	NA	NA	TRUE
ENSG00000169604	Q9H6X2	3	0	TRUE
ENSG00000198931	P07741	NA	NA	FALSE
ENSG00000198931	H3BSW3	NA	NA	FALSE
ENSG00000198931	H3BQZ9	NA	NA	FALSE
ENSG00000198931	H3BQF1	NA	NA	FALSE
ENSG00000160055	Q8WY98	NA	NA	FALSE
ENSG00000160055	E9PNU5	NA	NA	FALSE
ENSG00000213892	Q2WEN9	3	0	TRUE
ENSG00000133619	A5PL33	NA	NA	FALSE
ENSG00000133619	A0A0C4DH65	NA	NA	FALSE
ENSG00000133619	C9J5U6	NA	NA	FALSE
ENSG00000133619	C9JYG0	NA	NA	FALSE
ENSG00000069399	P20749	NA	NA	FALSE
ENSG00000141012	P34059	2	0	TRUE
ENSG00000141012	Q6MZF5	NA	NA	FALSE
ENSG00000141012	H3BSU9	NA	NA	TRUE
ENSG00000141012	H3BNU2	NA	NA	TRUE
ENSG00000141012	H3BV24	NA	NA	FALSE
ENSG00000141012	H3BP66	NA	NA	FALSE
ENSG00000142273	Q9ULV8	NA	NA	FALSE
ENSG00000187244	P50895	5	0	TRUE
ENSG00000187244	K7ENU8	NA	NA	TRUE
ENSG00000187244	A0A087WXM8	NA	NA	FALSE
ENSG00000167515	Q9UL33	NA	NA	FALSE
ENSG00000167515	H3BPN3	NA	NA	FALSE
ENSG00000167515	A0A0B4J286	NA	NA	FALSE
ENSG00000167515	H3BQQ8	NA	NA	FALSE
ENSG00000167515	H3BP13	NA	NA	FALSE
ENSG00000167515	A0A0B4J294	NA	NA	FALSE
ENSG00000167515	H3BUK6	NA	NA	FALSE
ENSG00000167515	H3BPS1	NA	NA	FALSE
ENSG00000167515	H3BPE0	NA	NA	FALSE
ENSG00000181444	Q7Z7K2	NA	NA	FALSE
ENSG00000181444	C9JAX3	NA	NA	FALSE
ENSG00000084623	Q13347	NA	NA	FALSE
ENSG00000084623	Q5U0F4	NA	NA	FALSE
ENSG00000253719	Q96GX2	NA	NA	FALSE
ENSG00000088543	Q9UK00	NA	NA	FALSE
ENSG00000088543	F8WCC4	NA	NA	FALSE
ENSG00000088543	C9IYC4	NA	NA	FALSE
ENSG00000205022	A6NDY0	NA	NA	FALSE
ENSG00000205022	A0A1C7CYY8	NA	NA	FALSE
ENSG00000166006	Q96PR1	2	0	FALSE
ENSG00000166006	A0A024RBA5	NA	NA	FALSE
ENSG00000166006	A0A024RBF2	NA	NA	FALSE
ENSG00000166006	A0A024RBE3	NA	NA	FALSE
ENSG00000166006	A0A3B3ISR9	NA	NA	FALSE
ENSG00000106479	O60290	NA	NA	FALSE
ENSG00000106479	C9JB70	NA	NA	FALSE
ENSG00000130202	Q92692	2	0	TRUE
ENSG00000130202	K7EK87	NA	NA	FALSE
ENSG00000198380	Q06210	NA	NA	FALSE
ENSG00000129993	O75081	NA	NA	FALSE
ENSG00000129993	H3BSI4	NA	NA	FALSE
ENSG00000129993	H3BR72	NA	NA	FALSE
ENSG00000129993	H3BNH2	NA	NA	FALSE
ENSG00000129993	H3BMZ0	NA	NA	FALSE
ENSG00000129993	H3BU07	NA	NA	FALSE
ENSG00000129993	H3BNI7	NA	NA	FALSE
ENSG00000171130	Q8NHE4	NA	NA	FALSE
ENSG00000171130	E9PAS2	NA	NA	FALSE
ENSG00000171130	F8WDM2	NA	NA	FALSE
ENSG00000114735	Q9Y5R4	NA	NA	FALSE
ENSG00000114735	F2Z2F0	NA	NA	FALSE
ENSG00000114735	A0A140VK98	NA	NA	FALSE
ENSG00000114735	H7C258	NA	NA	FALSE
ENSG00000180881	Q9BXY5	NA	NA	FALSE
ENSG00000180881	B9A061	NA	NA	FALSE
ENSG00000180881	F8VZC3	NA	NA	FALSE
ENSG00000180881	C9J524	NA	NA	FALSE
ENSG00000180881	F8W927	NA	NA	FALSE
ENSG00000180881	F8VWP7	NA	NA	FALSE
ENSG00000180881	H7BXT1	NA	NA	FALSE
ENSG00000130204	O96008	NA	NA	FALSE
ENSG00000130204	K7EJ57	NA	NA	FALSE
ENSG00000130204	K7EKG6	NA	NA	FALSE
ENSG00000156427	O76093	2	0	TRUE
ENSG00000176715	Q4G176	NA	NA	FALSE
ENSG00000176715	F5H5A1	NA	NA	FALSE
ENSG00000176715	F5GX20	NA	NA	FALSE
ENSG00000176715	F5H3B2	NA	NA	FALSE
ENSG00000176715	H0YH37	NA	NA	FALSE
ENSG00000176715	F5H2G6	NA	NA	FALSE
ENSG00000176715	H3BTS0	NA	NA	FALSE
ENSG00000176715	F5H755	NA	NA	FALSE
ENSG00000176715	F5H362	NA	NA	FALSE
ENSG00000176715	A0A3B3ISK9	NA	NA	FALSE
ENSG00000114737	Q9NSE2	NA	NA	FALSE
ENSG00000185662	A6NLE4	NA	NA	FALSE
ENSG00000185662	A0A1X7SBS2	NA	NA	FALSE
ENSG00000106526	Q9C0K3	NA	NA	TRUE
ENSG00000106526	H7C4J1	NA	NA	FALSE
ENSG00000106526	C9J580	NA	NA	FALSE
ENSG00000106526	A0A0A0MTI9	NA	NA	TRUE
ENSG00000106526	C9IZN3	NA	NA	FALSE
ENSG00000106526	A0A087WY14	NA	NA	FALSE
ENSG00000114738	Q16644	NA	NA	FALSE
ENSG00000114738	A0A024R2W7	NA	NA	FALSE
ENSG00000114738	C9JPW3	NA	NA	FALSE
ENSG00000114738	C9J8E1	NA	NA	FALSE
ENSG00000072803	Q9UKB1	NA	NA	FALSE
ENSG00000072803	E5RG78	NA	NA	FALSE
ENSG00000072803	E5RGC1	NA	NA	FALSE
ENSG00000072803	E5RH92	NA	NA	FALSE
ENSG00000188707	Q96FA7	NA	NA	FALSE
ENSG00000188707	A0A090N8P6	NA	NA	FALSE
ENSG00000127399	Q9BV99	NA	NA	FALSE
ENSG00000127399	A0A090N7W5	NA	NA	FALSE
ENSG00000183615	Q9BTA0	NA	NA	FALSE
ENSG00000169599	Q9UMS0	NA	NA	FALSE
ENSG00000169599	F8WAV1	NA	NA	FALSE
ENSG00000169599	C9J8Q1	NA	NA	FALSE
ENSG00000169599	F8WET4	NA	NA	FALSE
ENSG00000169599	H7C537	NA	NA	FALSE
ENSG00000169599	F8W9P7	NA	NA	FALSE
ENSG00000106538	Q99969	NA	NA	TRUE
ENSG00000106538	A0A090N7U9	NA	NA	TRUE
ENSG00000106538	C9J8S2	NA	NA	TRUE
ENSG00000130203	P02649	1	6	TRUE
ENSG00000130203	E9PEV4	NA	NA	TRUE
ENSG00000130203	E7ERP7	NA	NA	TRUE
ENSG00000130203	H0Y7L5	NA	NA	TRUE
ENSG00000130203	A0A0S2Z3D5	NA	NA	TRUE
ENSG00000130208	P02654	NA	NA	TRUE
ENSG00000130208	K7EKP1	NA	NA	TRUE
ENSG00000130208	K7ELU7	NA	NA	TRUE
ENSG00000130208	K7ERI9	NA	NA	TRUE
ENSG00000130208	K7EPF9	NA	NA	TRUE
ENSG00000130208	K7EPR9	NA	NA	FALSE
ENSG00000130208	A0A024R0T8	NA	NA	TRUE
ENSG00000130208	K7ELM9	NA	NA	TRUE
ENSG00000130208	K7EJI9	NA	NA	TRUE
ENSG00000182866	P06239	NA	NA	FALSE
ENSG00000182866	A0A0S2Z3T3	NA	NA	FALSE
ENSG00000182866	Q573B4	NA	NA	FALSE
ENSG00000182866	E9PJ92	NA	NA	FALSE
ENSG00000182866	E9PAP0	NA	NA	FALSE
ENSG00000182866	E9PI33	NA	NA	FALSE
ENSG00000182866	E9PKQ8	NA	NA	FALSE
ENSG00000182866	F8W6B9	NA	NA	FALSE
ENSG00000182866	E9PQ10	NA	NA	FALSE
ENSG00000182866	A0A0S2Z3Y8	NA	NA	FALSE
ENSG00000214022	Q9BWE0	NA	NA	FALSE
ENSG00000214022	C9J590	NA	NA	FALSE
ENSG00000214022	C9J7D4	NA	NA	FALSE
ENSG00000214022	A0A090N8H1	NA	NA	FALSE
ENSG00000214022	C9J0L4	NA	NA	FALSE
ENSG00000214022	C9JZE3	NA	NA	FALSE
ENSG00000214022	E7EVL6	NA	NA	FALSE
ENSG00000214022	C9J7L2	NA	NA	FALSE
ENSG00000214022	E5RK52	NA	NA	FALSE
ENSG00000214022	C9JYJ8	NA	NA	FALSE
ENSG00000072786	O94804	NA	NA	FALSE
ENSG00000129910	P55291	4	0	TRUE
ENSG00000088538	Q8IZD9	NA	NA	FALSE
ENSG00000173401	Q6UWM5	1	0	TRUE
ENSG00000173401	A0A0D9SG94	NA	NA	TRUE
ENSG00000259803	A0A087WY01	NA	NA	FALSE
ENSG00000196456	Q96BV0	NA	NA	FALSE
ENSG00000196456	C9JAM7	NA	NA	FALSE
ENSG00000196456	C9JVG2	NA	NA	FALSE
ENSG00000267467	P55056	1	0	TRUE
ENSG00000267467	K7EMC3	NA	NA	TRUE
ENSG00000170100	Q96MU6	NA	NA	FALSE
ENSG00000170100	A0A0A0MSW5	NA	NA	FALSE
ENSG00000170100	H3BSD4	NA	NA	FALSE
ENSG00000170100	H3BUU4	NA	NA	FALSE
ENSG00000224916	K7ER74	NA	NA	TRUE
ENSG00000180481	Q4G1C9	NA	NA	FALSE
ENSG00000214360	A8MZ26	NA	NA	FALSE
ENSG00000284691	B7ZLF3	NA	NA	FALSE
ENSG00000168246	Q8WUN7	NA	NA	FALSE
ENSG00000234906	P02655	NA	NA	TRUE
ENSG00000234906	Q6P163	NA	NA	TRUE
ENSG00000234906	A0A024R0T9	NA	NA	TRUE
ENSG00000234906	V9GYJ8	NA	NA	TRUE
ENSG00000234906	V9GZ01	NA	NA	TRUE
ENSG00000115977	Q2M2I8	NA	NA	FALSE
ENSG00000115977	A0A096LNZ0	NA	NA	FALSE
ENSG00000115977	A0A096LP60	NA	NA	FALSE
ENSG00000115977	E9PG46	NA	NA	FALSE
ENSG00000174705	A1X283	NA	NA	FALSE
ENSG00000174705	G3V144	NA	NA	FALSE
ENSG00000171115	Q8ND71	NA	NA	FALSE
ENSG00000104853	O96005	6	0	FALSE
ENSG00000104853	A0A0S2Z3H2	NA	NA	FALSE
ENSG00000104853	K7EKQ7	NA	NA	FALSE
ENSG00000104853	K7EJ16	NA	NA	FALSE
ENSG00000104853	K7EQQ1	NA	NA	FALSE
ENSG00000104853	K7ERL5	NA	NA	FALSE
ENSG00000139278	P48060	NA	NA	TRUE
ENSG00000139278	B4E3S5	NA	NA	TRUE
ENSG00000139278	F6VVE8	NA	NA	TRUE
ENSG00000139278	J3QTC9	NA	NA	FALSE
ENSG00000179144	Q8NHV1	NA	NA	FALSE
ENSG00000179144	A0A090N8P8	NA	NA	FALSE
ENSG00000133574	Q9NUV9	NA	NA	FALSE
ENSG00000133574	A0A090N7X0	NA	NA	FALSE
ENSG00000133574	G5E9W9	NA	NA	FALSE
ENSG00000133574	C9IZQ3	NA	NA	FALSE
ENSG00000167522	Q6UB99	NA	NA	FALSE
ENSG00000167522	H3BNU4	NA	NA	FALSE
ENSG00000167522	X5D778	NA	NA	FALSE
ENSG00000167522	A0A2R8YE03	NA	NA	FALSE
ENSG00000167522	H0Y2U4	NA	NA	FALSE
ENSG00000167522	A0A2R8Y728	NA	NA	FALSE
ENSG00000167522	A0A2R8Y4T9	NA	NA	FALSE
ENSG00000167522	A0A2R8Y438	NA	NA	FALSE
ENSG00000167522	A0A087WTN8	NA	NA	FALSE
ENSG00000167522	A0A2R8YE94	NA	NA	FALSE
ENSG00000167522	A0A2R8Y7Z1	NA	NA	FALSE
ENSG00000167522	A0A2R8YEI0	NA	NA	FALSE
ENSG00000167522	H0Y3E3	NA	NA	FALSE
ENSG00000167522	A0A2R8Y5V1	NA	NA	FALSE
ENSG00000133561	Q6P9H5	NA	NA	FALSE
ENSG00000133561	B4DH95	NA	NA	FALSE
ENSG00000133561	A0A090N7V4	NA	NA	FALSE
ENSG00000111615	Q13601	NA	NA	FALSE
ENSG00000214357	A8MQ27	NA	NA	FALSE
ENSG00000145050	P55145	NA	NA	TRUE
ENSG00000106560	Q9UG22	NA	NA	FALSE
ENSG00000106560	A0A090N8H4	NA	NA	FALSE
ENSG00000106560	C9JND7	NA	NA	FALSE
ENSG00000213203	Q8WWP7	NA	NA	FALSE
ENSG00000213203	A0A090N8Z4	NA	NA	FALSE
ENSG00000281887	A0A087WTJ2	NA	NA	FALSE
ENSG00000120129	P28562	NA	NA	FALSE
ENSG00000196329	Q96F15	NA	NA	FALSE
ENSG00000196329	A0A090N8P9	NA	NA	FALSE
ENSG00000259956	Q8NDT2	NA	NA	FALSE
ENSG00000113719	Q969X5	1	0	FALSE
ENSG00000113719	A0A1B0GTQ3	NA	NA	FALSE
ENSG00000113719	F2Z3Q5	NA	NA	FALSE
ENSG00000113719	F2Z2U2	NA	NA	FALSE
ENSG00000113719	F2Z2P5	NA	NA	FALSE
ENSG00000106565	Q3YBM2	NA	NA	FALSE
ENSG00000106565	A0A090N7V7	NA	NA	FALSE
ENSG00000145041	Q9Y4B6	NA	NA	FALSE
ENSG00000196975	Q6P452	NA	NA	FALSE
ENSG00000196975	B4E1S2	NA	NA	FALSE
ENSG00000196975	Q6LES2	NA	NA	FALSE
ENSG00000116478	Q13547	NA	NA	FALSE
ENSG00000116478	Q6IT96	NA	NA	FALSE
ENSG00000116478	Q5TEE2	NA	NA	FALSE
ENSG00000139289	Q8WV24	NA	NA	FALSE
ENSG00000139289	R4GND3	NA	NA	FALSE
ENSG00000002933	Q96HP8	NA	NA	FALSE
ENSG00000002933	C9JJ63	NA	NA	FALSE
ENSG00000002933	A0A090N8H6	NA	NA	FALSE
ENSG00000002933	H7C4P5	NA	NA	FALSE
ENSG00000037241	Q9UNX3	NA	NA	FALSE
ENSG00000037241	E5RIT6	NA	NA	FALSE
ENSG00000037241	E5RHH1	NA	NA	FALSE
ENSG00000164080	Q9Y4B4	NA	NA	FALSE
ENSG00000187109	P55209	NA	NA	FALSE
ENSG00000187109	B7Z4K9	NA	NA	FALSE
ENSG00000187109	B7Z9C2	NA	NA	FALSE
ENSG00000187109	A0A024RBB7	NA	NA	FALSE
ENSG00000187109	F8VUX1	NA	NA	FALSE
ENSG00000187109	F8VY35	NA	NA	FALSE
ENSG00000187109	F8VXI6	NA	NA	FALSE
ENSG00000187109	H0YHC3	NA	NA	FALSE
ENSG00000187109	F8W0J6	NA	NA	FALSE
ENSG00000187109	H0YIV4	NA	NA	FALSE
ENSG00000187109	F8VV59	NA	NA	FALSE
ENSG00000187109	F8VVB5	NA	NA	FALSE
ENSG00000187109	F5H4R6	NA	NA	FALSE
ENSG00000187109	F8W543	NA	NA	FALSE
ENSG00000187109	F8W020	NA	NA	FALSE
ENSG00000187109	F8W118	NA	NA	FALSE
ENSG00000187109	F8VRJ2	NA	NA	FALSE
ENSG00000175130	P49006	NA	NA	FALSE
ENSG00000113732	O15342	NA	NA	FALSE
ENSG00000113732	E5RHL5	NA	NA	FALSE
ENSG00000113732	J3KN48	NA	NA	FALSE
ENSG00000162526	Q96PN8	NA	NA	FALSE
ENSG00000162526	I3L1X4	NA	NA	FALSE
ENSG00000225828	H3BQW9	NA	NA	FALSE
ENSG00000225828	H3BMD6	NA	NA	FALSE
ENSG00000104856	Q01201	NA	NA	FALSE
ENSG00000104856	D6R992	NA	NA	FALSE
ENSG00000104856	D6RIV7	NA	NA	FALSE
ENSG00000164463	Q8IUR6	NA	NA	FALSE
ENSG00000164463	E5RI19	NA	NA	FALSE
ENSG00000002726	P19801	4	0	TRUE
ENSG00000002726	C9J0G8	NA	NA	TRUE
ENSG00000002726	C9J2J4	NA	NA	TRUE
ENSG00000087338	Q96IK5	NA	NA	FALSE
ENSG00000087338	Q53SE7	NA	NA	FALSE
ENSG00000160058	Q9NW68	NA	NA	FALSE
ENSG00000160058	E9PQA7	NA	NA	FALSE
ENSG00000160058	E9PS77	NA	NA	FALSE
ENSG00000160058	F8W6C6	NA	NA	FALSE
ENSG00000160058	E9PNA9	NA	NA	FALSE
ENSG00000113734	Q12981	NA	NA	FALSE
ENSG00000113734	H0YBK7	NA	NA	FALSE
ENSG00000104859	A0A0A0MQS2	NA	NA	FALSE
ENSG00000104859	F5H0Q6	NA	NA	FALSE
ENSG00000104859	K7EP11	NA	NA	FALSE
ENSG00000104859	K7EM61	NA	NA	FALSE
ENSG00000104859	K7EKR8	NA	NA	FALSE
ENSG00000104859	K7EKC9	NA	NA	FALSE
ENSG00000055118	Q12809	1	0	FALSE
ENSG00000055118	A0A090N7X5	NA	NA	FALSE
ENSG00000055118	A0A090N8Q0	NA	NA	FALSE
ENSG00000164081	Q9Y6I9	NA	NA	FALSE
ENSG00000164081	C9J7N0	NA	NA	FALSE
ENSG00000164081	C9JL43	NA	NA	FALSE
ENSG00000164081	C9JXQ7	NA	NA	FALSE
ENSG00000164081	A0A087WTU3	NA	NA	FALSE
ENSG00000164081	C9JHH5	NA	NA	FALSE
ENSG00000164081	C9JUC3	NA	NA	FALSE
ENSG00000124380	Q8WVK2	NA	NA	FALSE
ENSG00000124380	B8ZZ98	NA	NA	FALSE
ENSG00000183072	P52952	NA	NA	FALSE
ENSG00000183072	A0A0S2Z383	NA	NA	FALSE
ENSG00000183072	E5RH49	NA	NA	FALSE
ENSG00000183072	A0A0S2Z3K2	NA	NA	FALSE
ENSG00000059728	Q05195	NA	NA	FALSE
ENSG00000059728	F8WBI0	NA	NA	FALSE
ENSG00000059728	C9JBE8	NA	NA	FALSE
ENSG00000113739	O76061	1	0	TRUE
ENSG00000113739	Q6FHC9	NA	NA	TRUE
ENSG00000113739	E5RG57	NA	NA	FALSE
ENSG00000164867	P29474	NA	NA	FALSE
ENSG00000164867	E7ESA7	NA	NA	FALSE
ENSG00000164082	Q14416	5	0	TRUE
ENSG00000164082	C9JD41	NA	NA	TRUE
ENSG00000164082	H7BXL3	NA	NA	TRUE
ENSG00000164082	C9JL63	NA	NA	TRUE
ENSG00000145919	Q96IK1	NA	NA	FALSE
ENSG00000145919	C9J8U9	NA	NA	FALSE
ENSG00000145919	C9JNZ5	NA	NA	FALSE
ENSG00000273274	Q8NAP8	NA	NA	FALSE
ENSG00000244617	Q53RT3	1	0	FALSE
ENSG00000160062	D3DPQ1	NA	NA	FALSE
ENSG00000197912	Q9UQ90	NA	NA	FALSE
ENSG00000197912	A0A2R8YFJ7	NA	NA	FALSE
ENSG00000197912	A0A2R8Y729	NA	NA	FALSE
ENSG00000197912	A0A2R8Y726	NA	NA	TRUE
ENSG00000197912	J3KRF6	NA	NA	FALSE
ENSG00000197912	A0A2R8YDW8	NA	NA	FALSE
ENSG00000197912	A0A2R8Y4Y7	NA	NA	FALSE
ENSG00000197912	A0A2R8YEH4	NA	NA	FALSE
ENSG00000197912	H3BMP1	NA	NA	FALSE
ENSG00000197912	A0A2U3TZH1	NA	NA	FALSE
ENSG00000197912	A0A2R8YFW4	NA	NA	FALSE
